,area,perimeter,,equi_diameter,average_rect,,aspect_ratio,rectangularity,circularity,compactness,,color_mean,color_std,contrast,correlation,inverse_difference_moments,entropy
0,32333.0,907.2590110301971,0,202,1586,1,1.5753424657534247,2.336776667800699,25.4575484209783,0.49362061132343177,2,544,78,3.8392191498730983,0.9969307023104026,0.9301244601679362,5.800042841491006
0,40771.0,1018.170695900917,0,227,1650,1,1.3507462686567164,2.3795344730323023,25.42668970570645,0.4942196864713747,2,563,93,4.23946538998315,0.9975734386038425,0.9236620699462682,6.393763572352295
0,41808.0,1040.3128327131271,0,230,1688,1,1.1045751633986929,2.4738805970149254,25.88621292354599,0.48544646725550394,2,520,89,4.747245783202908,0.9971092525657249,0.916975080946221,6.4802272805498635
0,40127.0,895.4945093393326,0,226,1632,1,1.7936507936507937,1.5967054601639794,19.984310221469137,0.6288118266328315,2,525,87,4.235894207643445,0.9972777909153375,0.9240384888775198,6.397559743005476
0,37677.5,804.8254619836807,0,219,1563,1,1.0476190476190477,1.483697166744078,17.191799462736252,0.7309514423779293,2,524,85,3.484489673547879,0.9976235654761909,0.9215990564348183,6.435063738919977
0,47982.5,1043.0996273756027,0,247,1756,1,1.7046413502109705,1.9954775178450477,22.676118014507814,0.554167631616638,2,520,93,4.628452653320014,0.9973940095499534,0.9238812697555558,6.330197236638815
0,27827.0,720.0975415706635,0,188,1500,1,1.349726775956284,1.6243576382649945,18.634436675750653,0.6743627850425996,2,522,75,2.8280269287547997,0.9975374620307069,0.9250400649055722,6.445595357258901
0,35868.0,822.773729801178,0,213,1518,1,1.5742574257425743,1.7908999665439946,18.87355331914079,0.6658190114955657,2,522,84,3.685400322697633,0.9974288661812011,0.9119585915585849,6.6732030751376215
0,58701.5,1101.0752444267273,0,273,1733,1,1.3897058823529411,1.7515054981559244,20.653078607691068,0.6084502389720988,2,532,102,4.051580888504439,0.9981126590523623,0.9180191066934005,6.594793407221893
0,46918.5,952.8153578042984,0,244,1629,1,1.0774647887323943,1.852233127657534,19.349661776649576,0.6494361896042949,2,521,90,4.039164245028884,0.9974686743284761,0.9122169699201528,6.694273594510492
0,35824.0,837.3767606019974,0,213,1529,1,1.6822916666666667,1.7311299687360429,19.57346581052632,0.6420105021769403,2,520,81,3.4407016666011874,0.9973682132380616,0.9217711669122658,6.450753674557545
0,26516.0,758.3473212718964,0,183,1538,1,1.4191919191919191,2.098280283602353,21.688439420736945,0.57940409499192,2,515,80,3.060625215594742,0.9976305407500199,0.9182779370960116,6.981260599421793
0,21457.5,740.0559107065201,0,165,1490,1,1.7358490566037736,2.045159035302342,25.524070882985292,0.4923341057925087,2,521,70,3.261299714986487,0.9967425302264042,0.9282118133161992,6.478780020213637
0,40289.0,952.7737282514572,0,226,1528,1,1.3877551020408163,2.0675618655216064,22.53165323652068,0.5577207532197785,2,519,85,3.353648227019911,0.9976416874021267,0.922234914829911,6.550909604291204
0,37499.5,938.7320965528488,0,218,1571,1,1.1541353383458646,2.1776823690982545,23.49945863540866,0.5347514940375834,2,520,86,3.2446567948456755,0.9978120648233428,0.9154917447073244,6.6666236526925875
0,44590.5,981.7859222888947,0,238,1667,1,1.1408450704225352,2.0635785649409626,21.61679275192374,0.5813244711448167,2,505,77,3.482389913071314,0.9970001170886542,0.9191635535285541,4.459523225123658
0,53680.0,1070.3960925340652,0,261,1753,1,0.7286821705426356,2.0330476900149033,21.344034927574423,0.5887532819825291,2,502,92,4.030881211385513,0.9976870530173302,0.8954293987951263,6.031349223406676
0,48847.0,1055.9453020095825,0,249,1694,1,1.0649350649350648,2.068172047413352,22.826795521446726,0.550509623768809,2,501,89,3.6178435073309108,0.9977386430332622,0.9089112956609497,6.295698361742618
0,44858.5,1057.2417635917664,0,238,1575,1,1.4111111111111112,2.2932108741932966,24.91746595812674,0.5043197665234773,2,544,87,3.859502671440632,0.9974437871631101,0.9163966581564762,6.107792760045289
0,39305.5,909.4772653579712,0,223,1499,1,0.8610169491525423,1.906348984238847,21.044100601773636,0.5971445799541586,2,522,79,3.4249106646465854,0.9973273273535523,0.9267017028082684,5.405344007347081
0,27840.0,843.8376550674438,0,188,1530,1,0.6655629139072847,2.180387931034483,25.57693922807911,0.4913164355711275,2,518,67,3.3352432933123914,0.9964239411457533,0.8921326329880312,5.226248786685539
0,37278.5,807.5361382961273,0,217,1540,1,0.8118081180811808,1.5993132770900116,17.493048664893223,0.7183636686256184,2,526,78,2.995288134046633,0.9975849763881544,0.9289409151348089,5.320624038850534
0,38653.5,995.6681740283966,0,221,1615,1,0.7375690607734806,2.500523885288525,25.647227619052387,0.4899699414303975,2,530,80,3.32405211428666,0.9974842680893673,0.9172233580142134,5.5235665083693215
0,35518.0,929.1168729066849,0,212,1597,1,0.7177177177177178,2.2407511684216455,24.304807802238212,0.5170322973383868,2,534,74,3.090042922961195,0.997083770497975,0.9075984167846771,5.495474744047364
0,37179.0,895.3422690629959,0,217,1547,1,0.8146964856230032,2.146776406035665,21.561574511710216,0.5828132174454284,2,512,76,3.406803898129606,0.9971134901161298,0.9317276943881507,4.816264409023996
0,55436.0,1215.3910405635834,0,265,1880,1,0.9588688946015425,2.617378598744498,26.646500134970598,0.471595539778494,2,546,97,4.293791256950664,0.9976773909231269,0.9189571998086384,5.3112320277669784
0,46449.0,980.7493418455124,0,243,1606,1,1.4351464435146444,1.764881913496523,20.7080727578722,0.6068343858595944,2,534,83,3.6851895482360484,0.9971610312389293,0.9285321698945178,4.98573673307134
0,55429.0,1139.165645122528,0,265,1857,1,1.2358490566037736,2.254668134009273,23.411902921348496,0.5367513549229841,2,545,95,3.968524311454357,0.9978096894966302,0.922968448947787,5.36708048761362
0,39059.0,1161.4011447429657,0,223,1795,1,2.18348623853211,2.6566988402160834,34.53372126808856,0.3638869531842584,2,494,78,3.8236336873949117,0.9969874245537985,0.8904837783956254,6.34856363297536
0,52239.0,1163.7585690021515,0,257,1856,1,1.037940379403794,2.7053925228277724,25.925726122742308,0.4847066020394247,2,543,93,4.18884471985044,0.9975753831513428,0.9188276917423093,4.6704820954358865
0,45892.0,1007.8519351482391,0,241,1829,1,0.8011204481792717,2.2248322147651005,22.133825572693507,0.5677450819826781,2,539,87,3.763781487713664,0.9974994026990184,0.9191538740068483,5.157107808153957
0,66081.5,1267.4427758455276,0,290,2024,1,1.4102564102564104,2.077434682929413,24.30954488083679,0.5169315458581555,2,550,101,3.501033248291188,0.998133145698113,0.9142881068183648,5.242975271380242
0,57866.5,1192.6042467355728,0,271,1882,1,0.7476851851851852,2.411343350643291,24.579072336010007,0.5112630144282779,2,552,102,3.937473981125291,0.998152547327167,0.9111389042556337,5.019209419034447
0,58572.5,1210.1778347492218,0,273,1593,1,1.5506756756756757,2.3195868368261556,25.0037200344584,0.5025800399716949,2,552,107,3.7674128934815827,0.9983708284464352,0.9126255660775959,6.224680634614187
0,43740.0,1021.7199074029922,0,235,1735,1,0.4744525547445255,1.8323045267489713,23.866291019286216,0.526532195731811,2,531,84,3.379512708650358,0.9975079903319829,0.9337224443495891,5.036130962109441
0,48822.5,970.9331058263779,0,249,1599,1,0.9531772575250836,1.74540427057197,19.3089476366359,0.6508055669754018,2,518,85,2.845201810480343,0.9979453705390459,0.9374453092150391,4.803079154183985
0,58356.0,1193.2245208024979,0,272,1894,1,1.284375,2.2537528274727534,24.398258226135287,0.515051955671907,2,525,94,3.907933328810183,0.9976529819415489,0.9329942981186315,4.665390297766249
0,58356.0,1193.2245208024979,0,272,1894,1,1.284375,2.2537528274727534,24.398258226135287,0.515051955671907,2,525,94,3.907933328810183,0.9976529819415489,0.9329942981186315,4.665390297766249
0,74567.5,1148.413335442543,0,308,1871,1,1.1682242990654206,1.6143091829550407,17.686702504740897,0.7104982181382185,2,522,103,3.6159078006112355,0.998271185605995,0.9387540184169714,4.5197720621047806
0,50090.5,1081.5504190921783,0,252,1677,1,0.8148148148148148,2.3242730657509907,23.352757689351606,0.5381107782439412,2,517,89,3.5406548121383667,0.9977448316305362,0.9289567831362039,4.8621922361937555
0,57563.5,1216.6875051259995,0,270,1816,1,1.050131926121372,2.6204452474224116,25.716443321370814,0.4886511893313139,2,525,95,3.776040298724439,0.9978983574515867,0.9301497177185625,5.156783795647262
0,49459.5,1097.1240191459656,0,250,1744,1,1.1207430340557276,2.3640756578614828,24.336702016538723,0.516354705983552,2,530,89,3.934202769375358,0.997422459549434,0.9389382048518035,4.658599125419293
0,60540.0,1185.5676653385162,0,277,1678,1,0.7082352941176471,2.1130657416584078,23.217223143313845,0.5412520927584774,2,537,98,3.584396571363957,0.9980355731858008,0.9043195641596551,4.622924150988574
0,33448.0,731.352373123169,0,206,1522,1,0.9181034482758621,1.4773977517340349,15.991278811076626,0.7858264972314076,2,487,72,2.4352106937502316,0.9976873023932652,0.9446405241607851,3.7331694376439364
0,65988.0,1159.3666552305222,0,289,1762,1,1.3322475570032573,1.9028156634539612,20.369325350979093,0.6169262063338364,2,550,103,4.252583634582107,0.9979721258814116,0.9305956369404365,3.8217037955667834
0,69103.0,1285.474296927452,0,296,1832,1,1.3527696793002915,2.303112744743354,23.912770329235013,0.5255087738201506,2,528,102,3.8138189908911624,0.9981489171231638,0.936248486871784,3.9839239175948373
0,86359.5,1353.550418972969,0,331,1871,1,1.0296296296296297,1.9556041894638112,21.214790922850412,0.5923400640646408,2,532,113,4.192047689903328,0.9983232320845062,0.9358796821783676,4.198726513395519
0,52605.0,1214.1118255853653,0,258,1862,1,0.9811320754716981,2.5671324018629407,28.021433799567124,0.4484556609145853,2,524,90,4.160804026482204,0.9973781154288123,0.9402645337278364,4.010779072533094
0,54713.0,1182.479351401329,0,263,1807,1,0.9041450777202072,2.4621936285709065,25.55621911594151,0.49171477820521964,2,523,91,4.098006970492597,0.9974570699003621,0.9391208681496211,4.2054393594578645
0,68607.0,1213.8174476623535,0,295,1752,1,1.376543209876543,2.106257378984652,21.475254656952647,0.5851558370364093,2,519,101,3.7310447415218047,0.9980872192273561,0.9337564083575266,4.087995774281751
0,54831.0,1244.5626170635223,0,264,1798,1,1.143646408839779,2.7332713246156373,28.249277011033975,0.44483866293111973,2,525,92,3.7583541100041735,0.9977052684301523,0.9364832554380016,4.321155628491605
0,40829.5,986.9818804264069,0,228,1700,1,1.420849420849421,2.334390575441776,23.85856383962689,0.5267027260663353,2,528,128,3.2062358151631183,0.999049179005885,0.9109774770893424,6.149413212988623
0,43210.5,1093.3250229358673,0,234,1751,1,1.4078014184397163,2.5908980456139132,27.663637444086852,0.45425590325054144,2,514,80,4.171912514005534,0.9966709943969805,0.9468332207770316,3.5877126183750927
0,65533.5,1338.118961572647,0,288,1867,1,1.4454545454545455,2.4019776145025062,27.32285556730923,0.4599215694495111,2,523,98,4.244954486398688,0.9976356700525076,0.9406243963543036,3.8949739904367346
0,57552.5,1105.7859206199646,0,270,1776,1,1.2408026755852843,1.9274401633291343,21.24603626673633,0.5914689430344992,2,548,99,3.9043686325718276,0.9980201400563417,0.9423177873769553,3.488088448151959
0,57552.5,1105.7859206199646,0,270,1776,1,1.2408026755852843,1.9274401633291343,21.24603626673633,0.5914689430344992,2,548,99,3.9043686325718276,0.9980201400563417,0.9423177873769553,3.488088448151959
0,90695.5,1322.2712029218674,0,339,1909,1,0.8978102189781022,1.6721777816980996,19.277705443781027,0.6518602875744777,2,555,122,4.103132286155405,0.9985431914636569,0.9202487387851819,4.156821683038141
0,53956.0,1199.224521279335,0,262,1823,1,0.5517970401691332,2.2880309882126175,26.65393009929665,0.471464079313796,2,541,96,3.698887978788692,0.9979115454917785,0.9047210491836808,5.227595611598123
0,64624.0,1280.3027293682098,0,286,1850,1,1.1240105540897098,2.4983597425105226,25.364803769925842,0.495425500955725,2,544,103,3.6652897155666135,0.9982389082616987,0.9307470068430093,5.105628018794892
0,65793.0,1268.1950821876526,0,289,1808,1,0.9593908629441624,2.2636450686243217,24.445134991335657,0.514064275726569,2,544,107,4.025807557144695,0.9982226088016937,0.9304905200582124,5.148685572154548
0,74377.5,1318.035700917244,0,307,1780,1,1.1379310344827587,2.1744882524957143,23.356769303786905,0.5380183556602474,2,539,111,4.02846640445148,0.9983416772396221,0.9294106760933163,5.204765024748252
0,113287.0,1464.101718902588,0,379,1947,1,0.7495145631067961,1.7547467935420658,18.92179899982798,0.6641213456750816,2,526,131,4.479676167289746,0.9986397746166584,0.9162707116991285,6.073243623949191
0,56503.5,1114.0113151073456,0,268,1805,1,0.7468030690537084,2.020618191793429,21.963616593435763,0.572144872448505,2,547,97,3.425417276837261,0.9981761419039024,0.9403325876696754,4.526324824464237
0,50156.5,1065.0651407241821,0,252,1708,1,0.7978723404255319,2.2489607528435998,22.616485480163526,0.555628796763356,2,530,90,3.118432354600923,0.9980150719761087,0.9378233146271613,4.446467005956353
0,62961.0,1153.8763217926025,0,283,1744,1,0.9340369393139841,2.130938199837995,21.14690945178167,0.5942414726375267,2,552,104,3.873675835907176,0.9981529237894374,0.9327046431656975,4.611604871390143
0,95055.5,1522.226608633995,0,347,1941,1,0.7763157894736842,2.3114496267969766,24.377062327096844,0.5154997942631814,2,544,127,4.1337565858148455,0.9986860565175649,0.9245823067310714,4.7443813023502255
0,96199.5,1462.67740213871,0,349,1841,1,1.0726872246696035,2.2983279538874943,22.239462603519204,0.5650483034770207,2,549,129,4.5876107192436795,0.998573558195916,0.9199626579109947,4.019023199263483
0,88433.0,1381.0966680049896,0,335,1899,1,1.146341463414634,2.179050806825506,21.569188044898223,0.5826074949229026,2,554,123,4.250584752307464,0.9985486612930724,0.9227882156824752,4.160067264899444
0,58718.0,1308.2783418893814,0,273,1886,1,1.950381679389313,2.2800844715419464,29.149361692442337,0.43110277154430116,2,528,97,3.8633268941640972,0.9978867952000849,0.9369438397050338,4.4864114033178915
0,60891.0,1206.052945971489,0,278,1746,1,1.0672268907563025,2.233778390895206,23.887991796595674,0.5260538734842513,2,559,101,3.5126425047921055,0.9981993777269961,0.9291739077838697,3.7536577021255
0,74338.5,1527.6580692529678,0,307,1997,1,0.5864406779661017,2.7460871553770927,31.393412250095242,0.40028686637340766,2,554,112,3.9404508839165775,0.9983420254550565,0.9228590914323317,4.548348191779252
0,132525.5,1754.202222585678,0,410,2109,1,1.0838323353293413,2.0527596575753346,23.2198741957173,0.5411902970894187,2,531,139,4.414449260770219,0.9987335023970335,0.910134991606661,5.082480691312246
0,85700.0,1566.3758823871613,0,330,1943,1,0.8465804066543438,2.8912252042007003,28.629327945439417,0.43893348241731833,2,551,121,4.451178803617811,0.9984460131222842,0.9176534493431941,5.263204847316083
0,75407.5,1482.9717757701874,0,309,1920,1,0.6869244935543278,2.6859264662003115,29.164277926346625,0.43088228160817515,2,547,114,3.850968393965592,0.9984592930847513,0.9208263163062185,4.821041973761956
0,123811.5,1639.2215563058853,0,397,2032,1,1.1377870563674322,2.1084874991418405,21.70272802330873,0.5790226279785146,2,536,141,4.676845490367304,0.9987619178477366,0.9161053772804943,5.0095900082652705
0,39861.0,936.0285619497299,0,225,1663,1,1.2538461538461538,2.126389202478613,21.980117628400677,0.5717153486986835,2,513,76,3.283792371368164,0.9970283399434424,0.9504045391719782,4.650756033737988
0,69313.0,1282.6458790302277,0,297,1793,1,0.7349137931034483,2.2827463823525167,23.735525096204544,0.5294330150028411,2,517,104,3.553515973726538,0.9983132196422203,0.9360829952659742,5.4446742078831045
0,9088.5,461.462984085083,0,107,2370,1,0.8541666666666666,1.9488364416570392,23.430498506982403,0.5363253628860833,2,551,106,5.209948653090069,0.9974971400168129,0.9018276828706229,6.964373264532639
0,55858.0,1141.2346287965775,0,266,2568,1,0.982089552238806,1.9731282895914641,23.31656124394826,0.5389461371633749,2,519,125,5.646341935547673,0.9982556503948999,0.897660681449322,7.225232278866557
0,408398.5,4254.642906308174,0,721,3227,1,1.8285714285714285,2.193935580076812,44.32432112311496,0.2835096014094587,2,554,103,5.090708903658871,0.9972753295988646,0.9007381713200663,7.037971813537297
0,32727.5,2752.090401649475,0,204,2945,1,9.411764705882353,5.31907417309602,231.4262188939323,0.054299684255389474,2,541,113,13.224830716035008,0.9944892059480765,0.8853897401734787,7.189669159343679
0,10252.5,488.29141223430634,0,114,2377,1,1.248,1.9019751280175567,23.255645282786958,0.5403578555466003,2,561,101,7.130779443745135,0.9963289646469928,0.9005712924716724,6.932435486179278
0,304.0,76.62741672992706,0,19,2259,1,1.25,1.644736842105263,19.315003272045743,0.650601526562838,2,511,148,8.60939778298964,0.9978511780951691,0.8677177106401094,7.528744441121867
0,415615.5,4581.520103931427,0,727,3235,1,1.7852161785216178,2.208194833927031,50.50419549494144,0.24881835045996992,2,530,115,5.706621255549559,0.9975985114702715,0.8884012399721384,7.28096113383243
0,426393.5,4378.868309020996,0,736,3227,1,1.8285714285714285,2.101345353529076,44.96899616844159,0.27944521081344526,2,525,126,7.506024660393214,0.9975463379704079,0.8914751530974954,7.411523431432897
0,20891.5,786.4924211502075,0,163,2449,1,2.6724137931034484,1.7212742024268244,29.608708255832056,0.42441468590187353,2,523,126,7.302002777820804,0.997543144692929,0.8904233921164438,7.345657853222356
0,217.5,76.72792184352875,0,16,2258,1,2.5833333333333335,1.710344827586207,27.067466622651292,0.46426105514592414,2,527,119,6.221090196545545,0.9976597298668932,0.900642632099451,7.026176383856519
0,261808.0,2937.4237813949585,0,577,2822,1,1.532684283727399,3.0264086658925624,32.95719944197525,0.381293642273326,2,467,166,11.669852053895502,0.9976275857486563,0.8278075075946375,8.111741686297854
0,18313.0,1018.6173105239868,0,152,2515,1,1.54337899543379,4.042046633539016,56.65817863261728,0.22179270350079516,2,497,172,13.227590304335484,0.9974213328173037,0.8349806655228043,7.918548075231696
0,157.0,63.313708424568176,0,14,1001,1,2.6,1.6560509554140128,25.53264760809704,0.492168724812309,2,544,120,6.220433254871665,0.9973813864958168,0.8883157087875126,7.178440153037096
0,228738.5,2630.754734992981,0,539,2593,1,1.4660766961651917,2.9462989396188224,30.256692579902328,0.4153253228578673,2,511,159,11.681491298808888,0.997261333425247,0.85062043368699,7.444994620050247
0,224747.5,2750.6125940084457,0,534,2693,1,1.1291512915129152,3.3207666381161083,33.66386563729461,0.3732895903801815,2,499,170,13.52378801125667,0.9974306454083841,0.8283643028877354,7.734763849824638
0,200168.0,2220.75769841671,0,504,2429,1,1.2352,2.4104752008313017,24.63812774807703,0.5100375622226393,2,507,155,10.08785675027704,0.9976416069030526,0.8517343991748633,7.57364533311292
0,8737.0,453.2203434705734,0,105,2368,1,1.2393162393162394,1.9417420167105415,23.51020713466688,0.5345070140122025,2,455,202,32.28976535181496,0.9958551232310868,0.6800921864280147,9.165469072018048
0,378330.0,3815.389281153679,0,694,3196,1,1.3333333333333333,3.2479581317897073,38.477507379119785,0.3265900384487599,2,447,203,17.483623800832923,0.9976782740165127,0.7997227057672128,8.372496197229115
0,283830.0,3082.952778697014,0,601,2782,1,1.245433789954338,3.3672127682063206,33.486938786159456,0.37526185043683363,2,471,175,13.397600161821,0.9976001936780838,0.8270674821458344,8.133914240377543
0,177.0,80.97056245803833,0,15,1324,1,4.111111111111111,1.88135593220339,37.04085867102309,0.3392570006534377,2,523,133,9.05351594708107,0.9970497686736135,0.8641609329357484,7.325560159986012
0,217671.5,2702.7547323703766,0,526,2669,1,1.137844611528822,3.328795914945227,33.55920799622581,0.37445373012892413,2,508,157,11.270522234226762,0.9973758942361317,0.8550594509262205,7.5555482657405175
0,23056.0,744.9015823602676,0,171,2450,1,0.717741935483871,1.9146426092990978,24.066549592419786,0.5221509035228377,2,482,166,11.667890153725537,0.9976640563334279,0.8299846830405109,7.983781474561099
0,224208.0,2457.291749358177,0,534,2478,1,1.3056379821958457,2.645400699350603,26.931611456610696,0.4666029968019088,2,495,162,11.535263372583229,0.9975425883467781,0.8468347560109755,7.813051607727722
0,179673.0,2509.492755174637,0,478,2470,1,1.554294975688817,3.2932215747496842,35.050084811151315,0.3585261114792263,2,531,148,10.812979617306281,0.9971077696184086,0.8649825156816922,7.222994794186851
0,177779.0,2526.7232061624527,0,475,2478,1,1.5642276422764227,3.327895870715889,35.911610260828695,0.3499250109668903,2,533,139,9.31621292646209,0.9970211516820773,0.8713305503307253,7.186941020453394
0,162938.0,2215.1353311538696,0,455,2374,1,1.7409638554216869,2.6498790951159337,30.11467266890574,0.4172839848707474,2,524,142,9.781610306279267,0.997265311173794,0.8746845902588725,7.332812601910871
0,22186.5,729.1442227363586,0,168,2446,1,0.7605042016806722,1.9416311721091655,23.962828636775004,0.5244109869013526,2,458,200,20.54806197655774,0.9973287017296413,0.7372439306506324,8.582701931956588
0,21530.5,716.6589415073395,0,165,2442,1,0.7489361702127659,1.9209957966605513,23.85453372854417,0.5267917100103424,2,506,160,14.728354696671557,0.9966250264832883,0.8157189081581162,7.741330887053481
0,14500.0,582.4751743078232,0,135,2405,1,0.7967914438502673,1.9215862068965517,23.398436461029586,0.5370602704710049,2,519,143,11.171448359457012,0.9968917902691323,0.855242636984531,7.482722529509249
0,130681.5,2362.927181959152,0,407,2452,1,2.440677966101695,3.185638365032541,42.72544214170652,0.29411914738484324,2,522,126,10.27939588430367,0.9962115351974739,0.8603103721185463,7.572894355405802
0,206982.0,2570.380058646202,0,513,2614,1,1.6610169491525424,2.793479626247693,31.91994301864922,0.3936839927006534,2,502,147,13.551564341138132,0.9962723880394899,0.8274767906155907,7.8200832955111625
0,221495.0,2768.203437924385,0,531,2644,1,1.6139817629179332,3.1549064312964177,34.59649325599397,0.36322671553371966,2,491,146,14.873775398396237,0.9958014547330224,0.81329620308356,8.060337505735065
0,187485.0,2422.23792052269,0,488,2498,1,1.3216463414634145,3.033586686934955,31.29443178717276,0.4015529248084954,2,494,137,11.337257299862426,0.9963269701363486,0.8424563383651322,7.845815165569551
0,149.0,54.97056221961975,0,13,2253,1,0.7368421052631579,1.7852348993288591,20.280286649269037,0.6196347631413831,2,528,111,7.1693074013716815,0.9964614469023945,0.8669694885096502,7.503863445895373
0,276518.5,3086.921257853508,0,593,2864,1,1.5170157068062826,3.202230592166528,34.460923418099995,0.36465565538963207,2,466,165,15.794817752261197,0.9965652608812645,0.7996699950669246,8.194473309103962
0,170637.5,2329.3434802293777,0,466,2476,1,1.403305785123967,3.010153102336825,31.79747153402452,0.3952003102168885,2,510,144,12.025856373605667,0.996733069188098,0.8465767152169978,7.601570057369847
0,321006.0,3303.9334419965744,0,639,2982,1,1.5154130702836004,3.104985576593584,34.005520735261435,0.36953913196008475,2,456,168,16.51524078493353,0.9964423670212073,0.7949231758613132,8.331657615636798
0,143668.5,2146.60841691494,0,427,2268,1,1.4925093632958801,2.962361269171739,32.07333337210359,0.3918012034660862,2,508,130,10.650686719682696,0.996429295047077,0.8554363123028719,7.685836032654844
0,140743.0,2232.723207473755,0,423,2411,1,1.4782608695652173,3.4726416233844666,35.419544284205195,0.35478634376340507,2,508,133,9.85823970100014,0.996822857426007,0.8573287756569538,7.712946184944294
0,252986.5,2753.4410272836685,0,567,2716,1,1.3355795148247978,2.906566160644936,29.967755159777077,0.41932972781444233,2,483,174,15.424481072454553,0.9971615235097988,0.8238784037233726,7.922247632797966
0,141023.0,2349.561735033989,0,423,2342,1,1.6215722120658136,3.4404955220070486,39.14567373219921,0.32101556612174814,2,535,130,10.238546555101516,0.9965402413522918,0.8795154146747606,7.067452976676731
0,187485.0,2422.23792052269,0,488,2498,1,1.3216463414634145,3.033586686934955,31.29443178717276,0.4015529248084954,2,494,137,11.337257299862426,0.9963269701363486,0.8424563383651322,7.845815165569551
0,149.0,54.97056221961975,0,13,2253,1,0.7368421052631579,1.7852348993288591,20.280286649269037,0.6196347631413831,2,528,111,7.1693074013716815,0.9964614469023945,0.8669694885096502,7.503863445895373
0,276518.5,3086.921257853508,0,593,2864,1,1.5170157068062826,3.202230592166528,34.460923418099995,0.36465565538963207,2,466,165,15.794817752261197,0.9965652608812645,0.7996699950669246,8.194473309103962
0,170637.5,2329.3434802293777,0,466,2476,1,1.403305785123967,3.010153102336825,31.79747153402452,0.3952003102168885,2,510,144,12.025856373605667,0.996733069188098,0.8465767152169978,7.601570057369847
0,321006.0,3303.9334419965744,0,639,2982,1,1.5154130702836004,3.104985576593584,34.005520735261435,0.36953913196008475,2,456,168,16.51524078493353,0.9964423670212073,0.7949231758613132,8.331657615636798
0,143668.5,2146.60841691494,0,427,2268,1,1.4925093632958801,2.962361269171739,32.07333337210359,0.3918012034660862,2,508,130,10.650686719682696,0.996429295047077,0.8554363123028719,7.685836032654844
0,140743.0,2232.723207473755,0,423,2411,1,1.4782608695652173,3.4726416233844666,35.419544284205195,0.35478634376340507,2,508,133,9.85823970100014,0.996822857426007,0.8573287756569538,7.712946184944294
0,252986.5,2753.4410272836685,0,567,2716,1,1.3355795148247978,2.906566160644936,29.967755159777077,0.41932972781444233,2,483,174,15.424481072454553,0.9971615235097988,0.8238784037233726,7.922247632797966
0,156069.0,2566.7576962709427,0,445,2482,1,1.6086235489220564,3.747765411452627,42.21366877064707,0.2976848727040066,2,519,132,9.801152491006016,0.9966832822362395,0.8781082270235313,7.093222738802584
0,136821.0,2119.429705142975,0,417,2202,1,1.6577319587628867,2.850001096322933,32.83108788155646,0.3827582765363857,2,524,128,10.09967714626122,0.9965167933052691,0.8752870755277464,7.189995611208808
0,266492.0,3118.183227658272,0,582,2803,1,1.4835858585858586,3.492037284421296,36.485397840270466,0.34442191556670215,2,476,173,15.635431701345345,0.9969977516337253,0.8273015956113436,7.676829384266041
0,141023.0,2349.561735033989,0,423,2342,1,1.6215722120658136,3.4404955220070486,39.14567373219921,0.32101556612174814,2,535,130,10.238546555101516,0.9965402413522918,0.8795154146747606,7.067452976676731
0,272605.5,3404.9313539266586,0,589,2812,1,1.6819973718791064,3.573222110338933,42.52869998937229,0.29547977289452637,2,481,168,13.641462702563725,0.9973277259338148,0.8443357616539582,7.727068813191986
